ZIP Code,Cov C Amount Weighted Avg,Avg Fire Risk Score,Number of Negligible Fire Risk Exposure,Number of Low Fire Risk Exposure,Number of Moderate Fire Risk Exposure,Number of High Fire Risk Exposure,Number of Very High Fire Risk Exposure,Earned Premium 2020,Earned Exposure 2020,Non-CAT Cov A Smoke - Incurred Losses,Non-CAT Cov A Smoke - Number of Claims,Non-CAT Cov C Fire - Incurred Losses,Non-CAT Cov C Fire - Number of Claims,Non-CAT Cov C Smoke - Incurred Losses,Non-CAT Cov C Smoke - Number of Claims,CAT Cov A Smoke - Incurred Losses,CAT Cov A Smoke - Number of Claims,Earned Premium 2021,Earned Exposure 2021,Avg Premium 2021
95607.0,309934.29,0.91,10.0,15.0,5.0,1.0,0.0,40035.0,31.0,0.0,0,0.0,0,0.0,0,0.0,0.0,42083.0,27.0,1558.6296296296296
95608.0,325738.49,0.34,5820.0,2827.0,55.0,13.0,0.0,9107392.0,8716.0,0.0,0,578605.0,6,0.0,0,4835.0,1.0,10045661.0,8810.0,1140.2566401816118
95610.0,254707.31,0.27,3937.0,1480.0,3.0,0.0,0.0,4874576.0,5421.0,38038.0,3,148291.0,5,17335.0,2,14762.0,2.0,5299801.0,5405.0,980.5367252543941
95612.0,392693.22,0.46,63.0,53.0,0.0,0.0,0.0,157539.0,116.0,0.0,0,0.0,0,0.0,0,0.0,0.0,173128.0,116.0,1492.4827586206898
95613.0,353992.6,1.95,1.0,18.0,31.0,11.0,3.0,108108.0,63.0,0.0,0,0.0,0,0.0,0,0.0,0.0,129619.0,64.0,2025.296875
95614.0,307523.46,2.44,12.0,120.0,432.0,475.0,77.0,1534115.0,1115.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1680886.0,1142.0,1471.879159369527
95615.0,330302.22,0.32,45.0,15.0,3.0,0.0,0.0,69177.0,63.0,0.0,0,0.0,0,0.0,0,0.0,0.0,76299.0,63.0,1211.095238095238
95616.0,356591.93,0.46,2502.0,2122.0,1.0,1.0,0.0,4309144.0,4627.0,0.0,0,429071.0,2,0.0,0,0.0,0.0,4719104.0,4649.0,1015.0793719079372
95618.0,392767.17,0.41,2163.0,1501.0,2.0,1.0,0.0,3707037.0,3668.0,0.0,0,131402.0,2,0.0,0,0.0,0.0,4068474.0,3686.0,1103.763971785133
95619.0,238888.07,2.07,12.0,233.0,157.0,275.0,15.0,870130.0,692.0,0.0,0,0.0,0,0.0,0,0.0,0.0,983786.0,710.0,1385.6140845070422
95620.0,328724.61,0.34,2077.0,1044.0,9.0,0.0,0.0,2999678.0,3129.0,0.0,0,284225.0,4,0.0,0,20950.0,2.0,3403330.0,3233.0,1052.684812867306
95621.0,227613.52,0.28,4042.0,1519.0,16.0,1.0,0.0,4563912.0,5577.0,0.0,0,345686.0,9,0.0,0,47217.0,6.0,5035907.0,5636.0,893.5250177430802
95623.0,297518.73,2.08,53.0,161.0,447.0,305.0,23.0,1404054.0,989.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1500577.0,982.0,1528.082484725051
95624.0,337476.68,0.24,6349.639999999992,2556.0,26.0,0.0,0.0,11094073.0,9509.059999999994,22991.0,3,295930.0,7,3061.0,1,0.0,0.0,12354923.0,9490.98,1301.7541918748118
95625.0,267466.25,0.38,20.0,12.0,0.0,0.0,0.0,28847.0,32.0,0.0,0,0.0,0,0.0,0,8022.0,1.0,32775.0,32.0,1024.21875
95626.0,242975.5,0.26,729.0,240.0,8.0,1.0,0.0,915932.0,977.0,0.0,0,0.0,0,0.0,0,0.0,0.0,992979.0,968.0,1025.8047520661157
95627.0,264012.01,0.3,331.0,120.0,8.0,0.0,0.0,409492.0,459.0,0.0,0,101890.0,2,0.0,0,0.0,0.0,471151.0,457.0,1030.964989059081
95628.0,342249.15,0.42,4589.0,2524.0,177.0,75.0,1.0,8002446.0,7366.0,0.0,0,634847.0,8,0.0,0,0.0,0.0,8866629.0,7464.0,1187.9192122186496
95629.0,308355.09,2.5,1.0,33.0,64.0,109.0,20.0,406562.0,227.0,0.0,0,0.0,0,0.0,0,0.0,0.0,473838.0,231.0,2051.246753246753
95630.0,365731.12,0.54,6349.639999999992,3565.099999999995,928.0,148.0,4.0,12270612.789999997,9509.059999999994,24513.0,2,338692.0,3,11118.0,1,0.0,0.0,14027102.329999998,9490.98,1477.9403528402756
95631.0,288990.44,2.91,5.0,3.0,234.0,1061.0,121.0,1550517.0,1423.0,0.0,0,107067.0,2,0.0,0,0.0,0.0,1439170.0,1417.0,1015.6457304163727
95632.0,277036.07,0.33,3301.0,1628.0,9.0,1.0,0.0,4354874.0,4939.0,2223.0,1,77245.0,7,0.0,0,0.0,0.0,4916914.0,5005.0,982.4003996003996
95633.0,244864.6,2.85,5.0,57.0,72.0,445.0,97.0,874141.0,676.0,0.0,0,18813.0,1,0.0,0,0.0,0.0,922643.0,678.0,1360.830383480826
95634.0,246581.51,2.9,2.0,5.0,133.0,441.0,82.0,896409.0,663.0,0.0,0,0.0,0,0.0,0,0.0,0.0,920138.0,660.0,1394.148484848485
95635.0,269291.12,2.96,0.0,1.0,22.0,205.0,15.0,317828.0,243.0,0.0,0,111291.0,2,0.0,0,0.0,0.0,332639.0,252.0,1319.9960317460318
95636.0,215670.07,2.86,2.0,0.0,73.0,241.0,33.0,419747.0,349.0,0.0,0,0.0,0,0.0,0,0.0,0.0,716310.0,544.0,1316.7463235294117
95637.0,302971.78,0.58,24.0,21.0,4.0,0.0,0.0,71714.0,49.0,0.0,0,0.0,0,0.0,0,0.0,0.0,92391.0,55.0,1679.8363636363636
95638.0,333842.5,0.5,189.0,126.0,10.0,5.0,1.0,420894.0,331.0,0.0,0,8843.0,1,0.0,0,0.0,0.0,477147.0,337.0,1415.86646884273
95639.0,230749.05,0.43,18.0,11.0,1.0,0.0,0.0,23394.0,30.0,0.0,0,0.0,0,0.0,0,0.0,0.0,25198.0,30.0,839.9333333333333
95640.0,278689.49,0.98,518.0,694.0,376.0,49.0,3.0,1752915.0,1640.0,0.0,0,0.0,0,0.0,0,0.0,0.0,2175165.0,1793.0,1213.142777467931
95641.0,240181.95,0.3,131.0,55.0,1.0,0.0,0.0,161234.0,187.0,0.0,0,0.0,0,0.0,0,0.0,0.0,175206.0,186.0,941.9677419354839
95642.0,307359.37,1.74,209.0,327.0,511.0,282.0,52.0,1891337.0,1380.0,0.0,0,190900.0,1,0.0,0,0.0,0.0,2258431.0,1458.0,1548.9924554183813
95644.0,128425.0,1.0,0.0,1.0,0.0,0.0,0.0,629.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0.0,793.0,1.0,793.0
95645.0,214464.01,0.39,111.0,71.0,0.0,0.0,0.0,144498.0,182.0,0.0,0,0.0,0,0.0,0,0.0,0.0,155576.0,184.0,845.5217391304348
95646.0,588861.62,2.19,1.0,29.0,54.0,54.0,1.0,369445.0,140.0,0.0,0,0.0,0,0.0,0,0.0,0.0,431449.0,145.0,2975.5103448275863
95648.0,344985.27,0.48,6155.0,3565.099999999995,424.0,54.0,31.0,10546861.0,9509.059999999994,57302.0,2,578534.0,6,0.0,0,0.0,0.0,12047790.0,9490.98,1269.393676943793
95650.0,452057.95,1.42,411.0,1048.0,906.0,297.0,16.0,4000488.0,2678.0,0.0,0,24541.0,1,0.0,0,36894.0,1.0,4734334.0,2744.0,1725.3403790087464
95651.0,315207.0,2.5,2.0,17.0,30.0,77.0,5.0,213218.0,131.0,0.0,0,0.0,0,0.0,0,0.0,0.0,224046.0,132.0,1697.3181818181818
95653.0,190847.93,0.23,43.0,13.0,0.0,0.0,0.0,37156.0,56.0,0.0,0,0.0,0,0.0,0,0.0,0.0,43499.0,57.0,763.140350877193
95655.0,314189.08,0.33,457.0,221.0,1.0,1.0,0.0,682636.0,679.0,0.0,0,0.0,0,0.0,0,0.0,0.0,753631.0,676.0,1114.8387573964496
95656.0,311821.04,2.88,1.0,3.0,3.0,56.0,4.0,126097.0,67.0,0.0,0,0.0,0,0.0,0,0.0,0.0,125627.0,59.0,2129.271186440678
95658.0,405212.7,1.79,154.0,271.0,745.0,250.0,17.0,2147428.0,1437.0,0.0,0,0.0,0,0.0,0,0.0,0.0,2551608.0,1512.0,1687.5714285714287
95659.0,323645.12,0.42,50.0,37.0,0.0,0.0,0.0,106447.0,87.0,0.0,0,0.0,0,0.0,0,0.0,0.0,122658.0,85.0,1443.035294117647
95660.0,190260.67,0.22,2790.0,762.0,2.0,0.0,0.0,2645595.0,3554.0,0.0,0,264607.0,4,0.0,0,0.0,0.0,2891107.0,3597.0,803.7550736725049
95661.0,349072.12,0.42,3198.0,1658.0,205.0,25.0,0.0,5059028.0,5087.0,50445.0,2,114996.0,2,2635.0,1,8324.0,1.0,5628422.0,5093.0,1105.1290005890437
95662.0,289244.13,0.4,3625.0,2005.0,106.0,37.0,0.0,5363482.0,5773.0,4174.0,1,0.0,0,0.0,0,0.0,0.0,5986135.0,5801.0,1031.9143251163594
95663.0,395061.16,1.62,75.0,131.0,336.0,55.0,0.0,864041.0,596.0,0.0,0,0.0,0,0.0,0,0.0,0.0,996963.0,605.0,1647.8727272727272
95664.0,343280.38,2.71,0.0,22.0,46.0,179.0,15.0,486547.0,262.0,0.0,0,0.0,0,0.0,0,0.0,0.0,430035.0,255.0,1686.4117647058824
95665.0,287750.0,2.9,2.0,21.0,196.0,651.0,142.0,1250517.0,1012.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1458826.0,1048.0,1392.0095419847328
95666.0,260633.32,2.99,5.0,11.0,200.0,1257.4299999999985,177.82999999999993,1963296.0,1703.0,0.0,0,4136.0,1,0.0,0,0.0,0.0,2270517.0,1764.0,1287.141156462585
95667.0,298314.16,2.55,77.0,825.0,1372.7499999999982,1257.4299999999985,177.82999999999993,9757116.0,7240.0,1585.0,1,215585.0,2,0.0,0,10199.0,1.0,10849799.0,7313.0,1483.6317516750992
95668.0,309594.6,0.38,46.0,28.0,0.0,0.0,0.0,95893.0,73.0,0.0,0,0.0,0,0.0,0,0.0,0.0,103825.0,72.0,1442.013888888889
95669.0,320703.94,1.56,43.0,171.0,199.0,42.0,5.0,675080.0,462.0,0.0,0,0.0,0,0.0,0,0.0,0.0,843375.0,488.0,1728.2274590163934
95670.0,271486.25,0.42,4103.0,2734.0,72.0,17.0,0.0,5976860.0,6926.0,0.0,0,296879.0,3,0.0,0,13438.0,2.0,6651003.0,7008.0,949.058647260274
95672.0,391619.72,2.1,34.0,298.0,287.0,392.0,37.0,1703668.0,1048.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1810625.0,1053.0,1719.4919278252612
95673.0,221991.01,0.27,1728.0,628.0,4.0,0.0,0.0,2007115.0,2360.0,0.0,0,269119.0,5,0.0,0,3500.0,1.0,2190590.0,2379.0,920.802858343842
95674.0,306797.23,0.33,52.0,25.0,0.0,0.0,0.0,94592.0,77.0,0.0,0,12047.0,1,0.0,0,0.0,0.0,106345.0,80.0,1329.3125
95675.0,195689.18,2.99,0.0,0.0,4.0,52.0,3.0,58063.0,59.0,0.0,0,0.0,0,0.0,0,0.0,0.0,61587.0,64.0,962.296875
95676.0,224135.47,0.4,29.0,14.0,0.0,1.0,0.0,36540.0,44.0,0.0,0,0.0,0,0.0,0,0.0,0.0,40640.0,44.0,923.6363636363636
95677.0,341397.74,0.7,1833.0,2033.0,293.0,116.0,3.0,4235472.0,4278.0,131262.0,1,0.0,0,38764.0,1,31405.0,1.0,4688680.0,4317.0,1086.0968264998842
95678.0,280969.59,0.3,3905.0,1645.0,5.0,2.0,0.0,4918985.0,5556.0,0.0,0,396035.0,5,0.0,0,3742.0,1.0,5365985.0,5526.0,971.0432500904814
95679.0,238138.26,0.77,5.0,4.0,0.0,1.0,0.0,10769.0,10.0,0.0,0,0.0,0,0.0,0,0.0,0.0,14232.0,10.0,1423.2
95680.0,318004.19,0.31,7.0,3.0,0.0,0.0,0.0,11555.0,9.0,0.0,0,0.0,0,0.0,0,0.0,0.0,17425.0,10.0,1742.5
95681.0,242358.7,1.17,12.0,133.0,44.0,0.0,0.0,185099.0,189.0,0.0,0,0.0,0,0.0,0,0.0,0.0,200399.0,183.0,1095.0765027322404
95682.0,365313.92,1.83,349.0,1814.0,1372.7499999999982,1257.4299999999985,107.0,8161264.0,5583.0,0.0,0,384954.0,3,0.0,0,0.0,0.0,9422120.0,5618.0,1677.1306514773942
95683.0,431506.84,0.82,408.0,844.0,126.0,14.0,1.0,1924502.0,1392.0,0.0,0,5465.0,1,0.0,0,0.0,0.0,2191989.0,1409.0,1555.7054648687013
95684.0,274022.99,2.73,4.0,56.0,107.0,466.0,45.0,1119271.0,678.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1316179.0,741.0,1776.2199730094467
95685.0,319054.63,2.07,60.0,232.0,284.0,331.0,42.0,1353469.0,948.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1664224.0,1008.0,1651.015873015873
95686.0,257572.92,0.3,75.0,29.0,1.0,0.0,0.0,97963.0,105.0,0.0,0,0.0,0,0.0,0,0.0,0.0,107868.0,111.0,971.7837837837837
95687.0,317101.04,0.32,6349.639999999992,2926.0,98.0,1.0,0.0,9170419.0,9509.059999999994,88857.0,8,517471.0,7,24200.0,4,630757.6199999999,56.31999999999971,10320017.0,9490.98,1087.3499891475908
95688.0,370168.94,0.63,3495.0,2727.0,796.0,25.0,17.0,8398788.0,7061.0,137483.0,10,269692.0,9,28831.0,6,630757.6199999999,56.31999999999971,8819391.0,6693.0,1317.703720304796
95689.0,301876.5,2.72,0.0,48.0,95.0,230.0,68.0,602734.0,440.0,0.0,0,0.0,0,0.0,0,0.0,0.0,713227.0,451.0,1581.4345898004435
95690.0,364222.06,0.4,119.0,74.0,1.0,1.0,0.0,237932.0,196.0,0.0,0,227500.0,1,0.0,0,0.0,0.0,263657.0,198.0,1331.6010101010102
95691.0,297037.08,0.26,4057.0,1401.0,0.0,0.0,0.0,5037286.0,5458.0,16507.0,1,141585.0,2,0.0,0,9209.0,1.0,5568933.0,5610.0,992.679679144385
95692.0,240202.71,0.51,335.0,227.0,28.0,5.0,1.0,568775.0,596.0,0.0,0,380000.0,1,0.0,0,0.0,0.0,650604.0,610.0,1066.5639344262295
95693.0,417038.57,0.53,686.0,622.0,37.0,6.0,1.0,2017485.0,1352.0,0.0,0,8674.0,3,0.0,0,0.0,0.0,2278834.0,1347.0,1691.7847067557536
95694.0,310684.62,0.52,804.0,508.0,101.0,10.0,1.0,1494949.0,1425.0,15408.0,1,758514.4399999997,9,9276.0,1,628754.0,7.0,1700814.0,1451.0,1172.1667815299793
95695.0,282875.5,0.38,3402.0,2036.0,6.0,0.0,0.0,4599219.0,5443.0,0.0,0,422288.0,2,0.0,0,0.0,0.0,5111750.0,5495.0,930.2547770700637
95697.0,270371.48,0.23,32.0,9.0,0.0,0.0,0.0,35909.0,41.0,0.0,0,0.0,0,0.0,0,0.0,0.0,42755.0,42.0,1017.9761904761905
95698.0,314452.42,0.6,17.0,18.0,2.0,0.0,0.0,44180.0,37.0,0.0,0,132000.0,1,0.0,0,0.0,0.0,49544.0,38.0,1303.7894736842106
95699.0,250375.68,1.75,0.0,9.0,15.0,3.0,0.0,34859.0,27.0,0.0,0,0.0,0,0.0,0,0.0,0.0,57019.0,38.0,1500.5
95701.0,287724.51,3.01,4.0,0.0,26.0,161.0,40.0,354925.0,230.0,0.0,0,0.0,0,0.0,0,0.0,0.0,406293.0,243.0,1671.9876543209878
95703.0,283102.99,2.55,4.0,29.0,108.0,196.0,18.0,484737.0,355.0,0.0,0,0.0,0,0.0,0,0.0,0.0,470310.0,359.0,1310.0557103064066
95709.0,310798.1,2.55,3.0,178.0,171.0,686.0,45.0,1619797.0,1082.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1633233.0,1100.0,1484.7572727272727
95712.0,358545.0,2.2,0.0,0.0,4.0,1.0,0.0,6105.0,5.0,0.0,0,0.0,0,0.0,0,0.0,0.0,7462.0,4.0,1865.5
95713.0,294683.28,2.68,10.0,146.0,371.0,1052.0,140.0,2284044.0,1718.0,0.0,0,874.0,1,0.0,0,0.0,0.0,2347513.0,1789.0,1312.1928451648967
95714.0,302614.74,2.67,1.0,0.0,35.0,69.0,3.0,151757.0,108.0,0.0,0,0.0,0,0.0,0,0.0,0.0,182232.0,115.0,1584.6260869565217
95715.0,230975.9,2.83,2.0,0.0,4.0,37.0,2.0,59371.0,45.0,0.0,0,0.0,0,0.0,0,0.0,0.0,69512.0,48.0,1448.1666666666667
95717.0,305556.95,2.92,1.0,0.0,5.0,31.0,5.0,66359.0,43.0,0.0,0,0.0,0,0.0,0,0.0,0.0,75490.0,48.0,1572.7083333333333
95720.0,213092.99,2.6,2.0,0.0,56.0,90.0,2.0,178103.0,150.0,0.0,0,0.0,0,0.0,0,0.0,0.0,228680.0,160.0,1429.25
95721.0,206588.07,2.39,0.0,3.0,41.0,20.0,5.0,87748.0,69.0,0.0,0,0.0,0,0.0,0,0.0,0.0,128862.0,88.0,1464.340909090909
95722.0,415629.07,2.78,23.0,37.0,246.0,810.0,111.0,2008832.0,1226.0,0.0,0,0.0,0,0.0,0,0.0,0.0,2096787.0,1277.0,1641.9631949882537
95724.0,547196.95,2.6,2.0,2.0,30.0,52.0,4.0,244843.0,91.0,0.0,0,0.0,0,0.0,0,0.0,0.0,263141.0,89.0,2956.6404494382023
95726.0,242156.08,2.97,7.0,1.0,180.0,1257.4299999999985,150.0,2287285.0,2110.0,0.0,0,85559.0,1,0.0,0,0.0,0.0,2511943.0,2172.0,1156.5115101289134
95728.0,337454.25,2.61,8.0,14.0,217.0,382.0,20.0,1131176.0,640.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1381176.0,654.0,2111.8899082568805
95730.0,383500.0,2.0,0.0,0.0,1.0,0.0,0.0,1177.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1139.0,1.0,1139.0
95735.0,204848.99,2.4,2.0,10.0,89.0,73.0,7.0,228371.0,181.0,0.0,0,0.0,0,0.0,0,0.0,0.0,333189.0,235.0,1417.8255319148936
95736.0,318850.35,2.55,0.0,1.0,50.0,55.0,3.0,185324.0,109.0,0.0,0,0.0,0,0.0,0,0.0,0.0,169117.0,92.0,1838.2282608695652
95742.0,339927.97,0.37,1852.0,957.0,21.0,23.0,0.0,2432600.0,2853.0,0.0,0,43428.0,3,0.0,0,0.0,0.0,2939374.0,3220.0,912.8490683229813
95746.0,588836.97,1.3,1028.0,1726.0,1372.7499999999982,422.0,25.0,7992984.0,4703.0,0.0,0,607412.0,3,0.0,0,0.0,0.0,9132321.0,4805.0,1900.5870967741935
95747.0,356070.54,0.32,6349.639999999992,3565.099999999995,168.0,12.0,5.0,12270612.789999997,9509.059999999994,0.0,0,173326.0,5,0.0,0,15483.0,2.0,14027102.329999998,9490.98,1477.9403528402756
95757.0,361247.36,0.21,6349.639999999992,1556.0,82.0,1.0,0.0,7866265.0,8198.0,21913.0,2,131370.0,3,924.0,1,0.0,0.0,8819556.0,8440.0,1044.9710900473933
95758.0,302109.61,0.22,6349.639999999992,2229.0,5.0,0.0,0.0,9480485.0,9509.059999999994,40569.0,5,97609.0,4,4077.0,1,0.0,0.0,10491121.0,9490.98,1105.378053688871
95762.0,484997.24,1.14,2874.0,3565.099999999995,1372.7499999999982,823.0,94.0,12270612.789999997,9509.059999999994,34064.0,1,758514.4399999997,6,4043.0,1,0.0,0.0,14027102.329999998,9490.98,1477.9403528402756
95765.0,381787.25,0.45,3787.0,2109.0,246.0,69.0,3.0,6323684.0,6213.0,0.0,0,129489.0,4,0.0,0,13346.0,2.0,7160424.0,6399.0,1118.991092358181
95776.0,290220.66,0.31,2686.0,1215.0,1.0,0.0,0.0,2908506.0,3902.0,1679.0,1,313.0,1,0.0,0,0.0,0.0,3445948.0,4185.0,823.4045400238948
95811.0,313559.5,0.35,174.0,93.0,1.0,0.0,0.0,252312.0,268.0,0.0,0,0.0,0,0.0,0,0.0,0.0,287778.0,272.0,1058.0073529411766
95814.0,329278.79,0.3,133.0,57.0,0.0,0.0,0.0,182495.0,190.0,0.0,0,148214.0,1,0.0,0,0.0,0.0,205437.0,199.0,1032.3467336683418
95815.0,192916.23,0.24,1557.0,481.0,0.0,0.0,0.0,1556689.0,2038.0,0.0,0,186786.0,4,0.0,0,0.0,0.0,1716182.0,2067.0,830.2767295597484
95816.0,336923.04,0.35,1143.0,598.0,2.0,0.0,0.0,1793661.0,1743.0,24673.0,1,0.0,0,19293.0,1,0.0,0.0,1966619.0,1766.0,1113.6007927519818
95817.0,211104.84,0.26,1306.0,468.0,0.0,0.0,0.0,1390735.0,1774.0,213.0,1,0.0,0,0.0,0,3152.0,1.0,1543196.0,1808.0,853.537610619469
95818.0,324486.86,0.34,2263.0,1157.0,0.0,0.0,0.0,3583211.0,3420.0,0.0,0,33453.0,2,0.0,0,0.0,0.0,3898869.0,3471.0,1123.2696629213483
95819.0,303256.08,0.32,2515.0,1105.0,15.0,9.0,0.0,3679302.0,3644.0,0.0,0,75330.0,2,0.0,0,0.0,0.0,4020681.0,3688.0,1090.206344902386
95820.0,195660.6,0.24,3604.0,1140.0,0.0,0.0,0.0,3597884.0,4744.0,15809.0,2,387662.0,7,1358.0,2,13363.0,2.0,4001457.0,4839.0,826.9181649101054
95821.0,267967.35,0.29,2969.0,1237.0,1.0,0.0,0.0,3872239.0,4208.0,20385.0,1,221384.0,4,6302.0,1,0.0,0.0,4275213.0,4252.0,1005.4593132643462
95822.0,242721.76,0.26,4899.0,1724.0,1.0,0.0,0.0,5552141.0,6625.0,21353.0,1,561258.0,12,14650.0,1,31687.0,4.0,6020412.0,6625.0,908.7414339622642
95823.0,223926.95,0.19,5701.0,1280.0,16.0,0.0,0.0,5718685.0,6997.0,41733.0,4,276862.0,12,482.0,1,4077.0,1.0,6310299.0,7107.0,887.8991135500211
95824.0,188291.33,0.21,1880.0,498.0,0.0,0.0,0.0,1715659.0,2379.0,0.0,0,64482.0,4,0.0,0,0.0,0.0,1858128.0,2389.0,777.7848472164086
95825.0,243173.6,0.28,884.0,348.0,1.0,0.0,0.0,1014752.0,1232.0,0.0,0,77849.0,3,0.0,0,5891.0,1.0,1138954.0,1286.0,885.6562986003111
95826.0,241808.54,0.28,3648.0,1450.0,0.0,0.0,0.0,4267636.0,5097.0,0.0,0,223124.0,5,0.0,0,0.0,0.0,4678504.0,5143.0,909.6838421154968
95827.0,238375.42,0.28,1738.0,683.0,3.0,0.0,0.0,1989375.0,2424.0,10332.0,1,13996.0,2,0.0,0,0.0,0.0,2185673.0,2438.0,896.5024610336342
95828.0,234417.75,0.19,5261.0,1246.0,7.0,0.0,0.0,5417239.0,6513.0,21446.0,3,399013.0,5,395.0,1,16066.0,2.0,5974068.0,6570.0,909.2949771689498
95829.0,311928.19,0.26,3573.0,1153.0,54.0,1.0,0.0,4532415.0,4781.0,0.0,0,216810.0,4,0.0,0,33144.0,2.0,5086017.0,4931.0,1031.43723382681
95830.0,444465.92,0.64,46.0,79.0,1.0,0.0,0.0,179463.0,125.0,0.0,0,0.0,0,0.0,0,0.0,0.0,203290.0,130.0,1563.7692307692307
95831.0,339555.54,0.24,5702.0,1831.0,0.0,0.0,0.0,7604834.0,7533.0,29871.0,1,274057.0,6,30667.0,1,0.0,0.0,8205411.0,7546.0,1087.3855022528492
95832.0,217678.67,0.25,861.0,259.0,12.0,0.0,0.0,879754.0,1132.0,0.0,0,539.0,1,0.0,0,0.0,0.0,980549.0,1167.0,840.2305055698372
95833.0,234549.61,0.22,3312.0,919.0,2.0,0.0,0.0,3549350.0,4232.0,24405.0,3,16329.0,3,6273.0,1,15338.0,2.0,3908172.0,4336.0,901.3311808118082
95834.0,279716.47,0.23,3020.0,895.0,0.0,0.0,0.0,3067927.0,3915.0,7844.0,2,17460.0,2,0.0,0,0.0,0.0,3396463.0,4037.0,841.3334159028982
95835.0,321010.72,0.23,4541.0,1355.0,0.0,0.0,0.0,5776995.0,5897.0,10839.0,1,27758.0,1,0.0,0,22710.0,2.0,6325568.0,5958.0,1061.6931856327626
95836.0,213500.0,0.0,1.0,0.0,0.0,0.0,0.0,502.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0.0,624.0,1.0,624.0
95837.0,510639.8,0.35,36.0,20.0,0.0,0.0,0.0,99811.0,56.0,0.0,0,0.0,0,0.0,0,0.0,0.0,100134.0,55.0,1820.6181818181817
95838.0,198382.14,0.21,3154.0,836.0,0.0,0.0,0.0,2994672.0,3990.0,0.0,0,118931.0,5,0.0,0,760.0,1.0,3317950.0,4104.0,808.4673489278753
95841.0,255524.8,0.25,1183.0,397.0,2.0,0.0,0.0,1439491.0,1583.0,28504.0,1,0.0,0,16131.0,1,0.0,0.0,1572877.0,1600.0,983.048125
95842.0,208426.09,0.23,2648.0,774.0,1.0,0.0,0.0,2616795.0,3423.0,26176.0,2,243666.0,4,0.0,0,0.0,0.0,2898564.0,3496.0,829.1086956521739
95843.0,257572.18,0.25,4557.0,1490.0,13.0,2.0,0.0,5442281.0,6062.0,25469.0,3,64134.0,2,2461.0,1,23239.0,2.0,6016112.0,6143.0,979.3442943187367
95864.0,395941.76,0.37,2884.0,1631.0,18.0,0.0,0.0,5723375.0,4533.0,9208.0,1,178550.0,4,0.0,0,0.0,0.0,6364956.0,4622.0,1377.0999567286888
95901.0,239889.92,0.5,2424.0,1236.0,287.0,39.0,15.0,3915138.0,4002.0,0.0,0,86167.0,1,0.0,0,6080.0,1.0,4396191.0,4066.0,1081.2078209542549
95910.0,184902.45,2.75,0.0,0.0,3.0,9.0,0.0,12992.0,12.0,0.0,0,0.0,0,0.0,0,0.0,0.0,13825.0,11.0,1256.8181818181818
95912.0,241744.69,0.23,457.0,137.0,1.0,0.0,0.0,557098.0,595.0,0.0,0,0.0,0,0.0,0,0.0,0.0,607618.0,601.0,1011.0116472545757
95913.0,229350.58,0.21,33.0,9.0,0.0,0.0,0.0,39241.0,42.0,0.0,0,0.0,0,0.0,0,0.0,0.0,47116.0,43.0,1095.7209302325582
95914.0,232541.29,1.92,3.0,41.0,15.0,29.0,6.0,150918.0,93.0,0.0,0,0.0,0,0.0,0,0.0,0.0,156593.0,90.0,1739.9222222222222
95915.0,285153.8,1.83,1.0,0.0,0.0,2.0,0.0,6077.0,3.0,0.0,0,0.0,0,0.0,0,0.0,0.0,3452.0,2.0,1726.0
95916.0,235593.68,2.84,1.0,0.0,98.0,231.0,41.0,579033.0,372.0,0.0,0,0.0,0,0.0,0,630757.6199999999,12.0,260978.0,182.0,1433.9450549450548
95917.0,214444.29,0.32,347.0,160.0,1.0,0.0,0.0,463108.0,507.0,0.0,0,2591.0,1,0.0,0,0.0,0.0,526725.0,507.0,1038.905325443787
95918.0,327673.65,2.11,13.0,71.0,266.0,92.0,28.0,820449.0,470.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1018392.0,493.0,2065.703853955375
95919.0,233163.61,2.74,1.0,0.0,42.0,96.0,6.0,174295.0,145.0,0.0,0,500.0,1,0.0,0,1796.0,1.0,195206.0,150.0,1301.3733333333332
95920.0,271348.79,0.4,12.0,8.0,0.0,0.0,0.0,42456.0,20.0,0.0,0,0.0,0,0.0,0,0.0,0.0,29971.0,20.0,1498.55
95922.0,318444.21,2.95,0.0,0.0,9.0,48.0,6.0,108046.0,63.0,0.0,0,0.0,0,0.0,0,0.0,0.0,129105.0,64.0,2017.265625
95923.0,239435.26,2.91,0.0,1.0,4.0,58.0,1.0,95613.0,64.0,0.0,0,0.0,0,0.0,0,0.0,0.0,117981.0,69.0,1709.8695652173913
95924.0,245800.12,2.0,0.0,0.0,16.0,0.0,0.0,19997.0,16.0,0.0,0,0.0,0,0.0,0,0.0,0.0,14444.0,10.0,1444.4
